"","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes","inadimplente"
"11303",0.832808931,53,0,0.280051425,14000,5,0,2,0,0,0
"11304",0.074551077,42,0,1462,NA,8,0,2,0,0,0
"11305",0.307716817,70,0,0.661741305,4398,12,0,1,0,0,0
"11306",0.06544298,79,0,0.014397121,5000,6,0,0,0,0,0
"11307",0.782560872,47,0,2010,NA,3,0,1,0,0,0
"11308",0.027992622,90,0,0.009996002,2500,5,0,0,0,0,0
"11309",0.030897906,56,0,0.180072772,12916,9,0,1,0,2,0
"11310",0.11879604,60,0,0.186376022,7339,4,0,1,0,0,0
"11311",0.166946401,71,0,0.190553281,10500,14,0,2,0,0,0
"11312",0.9999999,68,0,29,NA,0,0,0,0,NA,0
"11313",0.217763129,54,0,0.32385048,3022,5,0,1,0,1,0
"11314",0.853146853,25,2,0.011727912,2557,2,0,0,0,0,1
"11315",0.14773645,57,0,0.257069409,3500,11,0,0,0,0,0
"11316",0.299398784,38,0,0.392093524,6500,8,0,2,0,0,0
"11317",0.045626547,63,0,0.011144215,97000,20,0,1,0,2,0
"11318",0.9999356,64,0,0.796343902,3500,7,0,2,0,0,0
"11319",0.220503975,46,1,0.542629374,7400,10,0,2,0,0,0
"11320",0.55579716,78,1,1336,NA,7,0,0,0,1,0
"11321",0.541281957,36,0,0.274286508,14400,12,0,1,0,2,0
"11322",0.089820359,38,0,0.310951239,1250,4,0,0,0,1,0
"11323",0.9999999,42,0,2336,NA,3,0,1,0,0,1
"11324",0.9999999,56,0,0.125624792,3000,1,0,0,0,0,1
"11325",0.082558349,72,0,1929,0,6,0,1,0,0,0
"11326",0.045998805,53,1,0.760498385,2166,7,0,2,0,2,0
"11327",0.007924802,57,0,9,NA,1,0,0,0,0,0
"11328",0.309121169,60,0,1.124589086,9125,11,0,4,0,0,1
"11329",0.469501452,62,0,0.463507299,5000,8,0,3,0,2,0
"11330",0.037743415,48,0,0.252596551,9916,8,0,2,0,2,0
"11331",0.014949626,44,0,234,NA,6,0,0,0,0,0
"11332",0.551684427,58,0,9059,NA,33,0,1,0,2,0
"11333",0.015441945,48,0,417,NA,3,0,0,0,0,0
"11334",0.9999999,29,0,284,NA,2,0,0,0,2,1
"11335",0.798962595,32,1,0.721860061,2300,11,0,1,0,2,1
"11336",0.185254608,63,0,0.070277683,5833,4,0,0,0,0,0
"11337",0.199026332,63,0,0.249718785,8000,8,0,1,0,0,0
"11338",1.117176565,30,1,0.23754124,5758,5,0,1,0,4,1
"11339",0.9999999,54,0,0,2000,1,0,0,1,0,1
"11340",0.102860992,37,0,4432,NA,8,0,3,0,0,0
"11341",0.019399446,76,0,0.103652316,4900,6,0,0,0,0,0
"11342",0.471142453,75,4,1.115860517,8000,7,0,3,2,3,1
"11343",0.35932034,26,0,0.196436332,2300,2,0,0,0,0,0
"11344",0.003052551,37,0,0.001894537,3166,12,0,0,0,0,0
"11345",0,61,0,0.384461582,3500,4,0,1,0,0,0
"11346",0.496513085,48,0,0.270547945,4671,9,0,0,0,1,0
"11347",0.077275631,65,0,0.015657423,5300,4,0,0,0,0,0
"11348",0,83,0,0,NA,3,0,0,0,0,0
"11349",0.144884089,53,0,0.31819044,10543,10,0,2,0,1,0
"11350",0.006487647,61,0,0.001322751,5291,4,0,0,0,0,0
"11351",0.008970869,43,0,0.131287831,4790,13,0,1,0,1,0
"11352",0.132812145,29,0,0.411911703,2400,4,0,0,0,0,0
"11353",0.044351313,50,1,858,NA,6,0,1,0,0,0
"11354",0.113238647,49,0,0.772613693,2000,14,0,2,0,0,0
"11355",0.479927284,67,0,683,NA,10,0,1,0,0,0
"11356",1.272414123,48,0,0.309193282,10300,10,0,1,1,1,1
"11357",0.265760748,56,0,0.24980784,1300,3,0,0,0,0,0
"11358",0.099566687,45,0,0.410887161,6300,8,0,1,0,2,0
"11359",0.491894475,38,0,0.237560546,9083,10,0,2,0,2,0
"11360",0.040585848,84,0,732,NA,5,0,1,0,NA,0
"11361",0.9999999,85,0,0,NA,0,0,0,0,0,0
"11362",0.10977619,66,0,0.027616417,10500,11,0,0,0,0,0
"11363",0.320018085,38,0,0.387768705,6000,9,0,1,0,2,0
"11364",0.018473198,75,0,20,NA,5,0,0,0,0,0
"11365",0.02372423,58,0,0.247119322,10500,12,0,1,0,0,0
"11366",0.016298587,79,0,0.23059916,4522,8,0,1,0,0,0
"11367",0.9999999,45,1,0.133371385,5255,1,0,0,0,1,1
"11368",0.045662772,47,0,1.020766036,4333,33,0,2,0,0,0
"11369",0.233558247,67,0,0.083826176,11666,4,0,2,0,0,0
"11370",0.027710803,75,0,0.083187632,10866,8,0,1,0,0,0
"11371",0.143544923,68,0,0.021298883,2863,3,0,0,0,0,0
"11372",0.571713762,63,0,0.350214816,7680,10,0,1,0,1,0
"11373",0.020970839,65,0,30,NA,6,0,0,0,NA,0
"11374",0.9999999,85,0,0,5243,2,0,0,0,0,0
"11375",0.58126298,51,1,0.326366079,6697,7,0,1,0,1,1
"11376",0.565190777,29,0,0.349073886,4912,4,0,1,0,2,0
"11377",0.485617597,37,0,0.553430821,8000,11,0,2,0,1,0
"11378",0.043221076,56,0,0.277790355,8833,20,0,2,0,0,0
"11379",0.523179648,74,0,0.350324149,12339,15,0,2,0,0,0
"11380",0.67637186,37,0,0.865282215,5633,17,0,2,0,0,1
"11381",0.645272397,48,3,0.345331487,6500,8,0,1,0,2,1
"11382",0.09297624,88,0,128,NA,2,0,0,0,0,0
"11383",0.029808104,79,0,1214,NA,11,0,1,0,NA,0
"11384",0.9999999,55,0,0.425085483,12867,7,0,2,0,1,0
"11385",0.012528562,46,0,0.143280816,5394,13,0,2,0,0,0
"11386",0.9999999,50,0,693,NA,3,0,0,1,1,1
"11387",0.028598856,47,0,0.170752762,11583,5,0,1,0,0,0
"11388",0.749026728,73,0,1.0685887,4300,12,0,2,0,0,0
"11389",0,63,0,2598,NA,11,0,2,0,0,0
"11390",0.042654339,69,0,0.034514078,1100,8,0,0,0,0,0
"11391",0.014174646,51,0,0.09015025,9583,10,0,1,0,0,0
"11392",0.9999999,26,0,0.599500416,1200,2,0,1,0,1,1
"11393",0.305878456,47,0,3152,NA,11,0,1,0,1,0
"11394",0.680935812,47,0,0.982668977,7500,16,0,1,0,1,1
"11395",0.535142193,57,0,0.381702514,3300,10,0,0,0,0,0
"11396",0.041320652,91,0,43,NA,5,0,0,0,0,0
"11397",0.17611748,40,0,1.012020245,4741,17,0,4,0,3,1
"11398",0.006224922,53,0,0.226361449,13716,14,0,2,0,1,0
"11399",0.115249222,68,0,0.297492214,6100,8,0,1,0,0,0
"11400",0.011440882,77,0,1161,NA,8,0,1,0,1,0
"11401",0.904533934,44,1,0.513018121,4800,9,1,0,0,2,1
"11402",0.004874508,44,0,0.116916125,24786,9,0,1,0,0,0
"11403",0.634478851,74,0,0.626101322,1815,4,0,1,0,0,0
"11404",0.133990759,58,0,0.421370548,4800,4,0,1,0,0,0
"11405",0.9999999,24,0,3,NA,1,0,0,0,NA,1
"11406",0.763077279,47,0,0.750416528,3000,7,0,1,0,2,0
"11407",0.003085538,74,0,0.185393258,8187,4,0,1,0,0,0
"11408",0.003189564,54,0,2,NA,4,0,0,0,NA,0
"11409",0.208643484,45,0,1941,NA,4,0,1,0,0,0
"11410",0.141963162,77,0,131,NA,2,0,0,0,NA,0
"11411",0.159823944,63,0,828,NA,6,0,1,0,0,0
"11412",0.575158355,52,0,0.270810746,8300,4,0,1,0,0,0
"11413",0.061958754,79,0,0.054151625,3600,3,0,1,0,0,0
"11414",1.005330686,52,2,0.357134455,8500,14,0,2,0,0,1
"11415",0.980485207,52,0,0.180487805,5534,9,0,0,0,0,1
"11416",0.121746956,74,0,0.070583351,4816,7,0,0,0,0,0
"11417",0.911385979,49,0,0.887222743,3200,8,0,1,0,0,1
"11418",0.092131911,52,0,0.586082783,5000,11,0,2,0,1,0
"11419",0.424569479,43,0,0.483533316,7833,5,0,1,0,3,0
"11420",0.409675698,78,0,0.67340591,3214,10,0,1,0,0,0
"11421",0.070486905,65,0,0.017466536,6125,5,0,0,0,0,0
"11422",0.717056589,31,0,0.31674783,9445,14,0,2,0,1,1
"11423",0.9999999,62,1,0.391888649,8333,4,0,1,0,1,1
"11424",0.211765378,61,0,0.268756423,3891,7,0,2,0,0,0
"11425",0.000584835,65,0,0.39086971,3000,16,0,1,0,0,0
"11426",0.9999999,44,1,0,1300,0,0,0,0,1,1
"11427",0.087907204,64,0,0.207429421,3364,9,1,0,0,0,1
"11428",0.240336523,58,0,0.319005793,5350,16,0,1,0,1,0
"11429",0.04705109,48,0,0.08906392,3300,11,0,0,0,0,0
"11430",0.167705334,48,0,0.415132072,12000,20,0,3,0,3,0
"11431",0.989712709,59,1,0.571670088,8280,15,0,1,0,3,1
"11432",0.700964325,58,2,0.192180425,11483,14,0,0,0,0,1
"11433",0.9999999,42,0,0.229954911,5100,5,0,1,0,2,0
"11434",0.173826174,38,1,0.090888434,4400,5,0,0,0,0,0
"11435",0.632149328,33,1,0.508996825,8502,13,0,2,0,3,1
"11436",0.9999999,34,0,0.09675269,10500,10,0,0,0,0,1
"11437",0.006421362,61,0,2571,NA,27,0,1,0,0,0
"11438",0.92007992,51,0,0.045522548,4678,5,1,0,0,0,1
"11439",0.050803945,44,0,0.487008661,1500,8,0,0,0,3,0
"11440",0.973251337,63,0,0.236676332,10000,4,0,1,0,0,0
"11441",0.604181008,36,0,0.526868283,4000,14,0,1,0,1,1
"11442",0.589924289,60,0,0.430851064,8083,4,0,2,0,0,0
"11443",0.918163673,42,0,0.003816794,3405,1,0,0,0,1,1
"11444",0.488226749,71,0,0.656110899,7862,14,0,5,0,0,1
"11445",0.259354807,47,0,0.031624012,32000,5,0,1,0,3,0
"11446",0,78,0,402,NA,9,0,1,0,0,0
"11447",0.363512853,51,0,0.340212793,7800,5,0,2,0,2,0
"11448",0.051317527,53,0,0.232643525,8987,9,0,2,0,0,0
"11449",0.058664652,44,0,0.295182139,4254,12,0,2,0,1,0
"11450",0.18227216,29,0,0.001371272,2916,2,0,0,0,0,0
"11451",0.53540556,53,1,0.458885279,4000,25,0,3,0,4,1
"11452",0.463875602,43,0,0.380791279,10640,13,0,2,0,1,0
"11453",0.406657206,30,0,0.089569601,7736,6,0,0,0,0,0
"11454",0.061864748,73,0,0.25754849,5000,8,0,1,0,1,0
"11455",0.284715285,51,0,0.658274713,2700,7,0,1,0,3,0
"11456",0.106584192,57,0,0.197887237,8140,5,0,1,0,1,0
"11457",0.821150991,31,0,0.176981542,4604,15,0,0,0,1,1
"11458",0.023475073,42,0,0.248857857,11600,3,0,1,0,0,0
"11459",0.020643368,61,0,0.003322872,5416,4,0,0,0,1,0
"11460",0.017854555,72,0,371,NA,4,0,0,0,0,0
"11461",0.245076526,35,0,0.903108526,5500,9,0,3,0,0,0
"11462",0.002202546,37,0,0.491672219,1500,7,0,0,0,2,0
"11463",0.769711488,56,1,0.370881226,1304,6,0,0,0,2,1
"11464",0.06119694,62,0,0.107132654,10500,3,0,1,0,0,0
"11465",0.055226953,40,1,0.136839682,8688,7,0,2,0,1,0
"11466",0.05668835,49,0,0.279897608,12500,17,0,1,0,1,0
"11467",0,46,0,0.291257113,3865,7,0,1,0,1,0
"11468",0.108588441,45,0,0.250646766,10049,10,0,1,0,1,0
"11469",0.210791568,76,0,158,NA,2,0,0,0,0,0
"11470",0.117968508,54,0,0.351856977,18066,13,0,6,0,1,0
"11471",0.194400329,49,1,240,NA,4,0,0,0,0,0
"11472",0.796165298,53,0,0.614919254,20000,27,0,4,0,4,1
"11473",1.924170616,61,0,945,NA,2,1,0,0,0,1
"11474",0.283578208,67,0,0.138417058,8300,10,0,1,0,0,0
"11475",0.007733633,73,0,2731,NA,6,0,2,0,NA,0
"11476",0.075898802,23,0,0.002493766,400,1,0,0,0,0,0
"11477",0.454854515,45,0,0.1424718,4077,1,0,0,0,0,0
"11478",0.062823429,50,0,1.263956007,6000,9,0,3,0,3,0
"11479",0,66,0,0,NA,4,0,0,0,0,0
"11480",0.082541703,35,0,0.331567253,5850,5,0,1,0,2,0
"11481",0.038640939,65,0,0.295093162,10250,11,0,2,0,0,0
"11482",0.95483583,62,0,0.445849546,6167,25,0,0,0,1,1
"11483",0.981792217,51,1,0.329076203,4697,9,0,1,0,0,1
"11484",0.991910451,45,0,0.36524769,6600,8,0,1,0,4,1
"11485",0.018283102,82,0,45,NA,9,0,0,0,NA,0
"11486",0.285429142,30,1,1625,NA,7,0,0,0,0,1
"11487",0.175972442,60,1,0.007664971,14350,6,0,0,0,1,0
"11488",0.427021546,72,0,0.746945123,4500,11,0,3,1,0,1
"11489",0.084447084,28,0,0.147482014,3335,5,0,0,0,0,0
"11490",0.145287488,39,0,3014,NA,3,0,1,0,0,0
"11491",0.8752499,56,2,3366,NA,6,3,1,3,6,1
"11492",0.828776908,54,0,0.845716783,4575,12,0,3,0,0,1
"11493",1.03109328,66,6,0.180750574,3916,15,0,0,1,0,1
"11494",0,54,0,0.177665787,12500,14,0,3,0,0,0
"11495",0.352150358,50,0,0.470264868,2000,8,0,1,0,0,0
"11496",0.078370412,54,1,0.222826845,14333,11,0,2,0,2,0
"11497",0.460626481,56,0,11116,NA,8,0,4,0,1,0
"11498",0.046465118,41,0,0.422430971,14051,9,0,3,0,0,0
"11499",0.356358991,80,0,0.290299947,5700,11,0,0,0,0,0
"11500",0,54,1,0.475725816,8300,10,1,3,0,0,1
"11501",0.051732798,66,0,0.4204788,17334,10,0,5,0,0,0
"11502",0.149502254,53,0,6674,NA,7,0,3,0,0,0
"11503",0.064204427,50,0,0.282946434,16670,7,0,2,0,0,0
"11504",0,62,0,0.015462869,58979,2,0,1,0,1,0
"11505",0.005899803,80,0,5,NA,1,0,0,0,0,0
"11506",0.887946998,42,0,0.887868464,6750,19,0,2,0,2,1
"11507",0.061288346,78,0,0.012166489,4684,4,0,0,0,1,0
"11508",0.138305017,64,0,0.27821874,9700,11,0,2,0,0,0
"11509",5649,63,0,0.287246114,17625,6,0,1,0,1,0
"11510",0.012738078,73,0,50,NA,8,0,0,0,0,0
"11511",0.07090577,73,0,0.285319834,4345,10,0,1,0,1,0
"11512",0.726848508,49,3,1900,NA,10,0,2,1,0,1
"11513",0.103781132,61,0,0.867655786,5054,13,0,2,0,0,0
"11514",0.635331086,52,0,0.471850485,4333,9,0,1,0,0,0
"11515",0.873073184,43,0,0.555129913,6003,7,0,2,0,4,1
"11516",0.053211571,64,0,0.355411147,4000,6,0,2,0,0,0
"11517",1.249405045,26,2,0.215937039,2032,6,0,0,1,0,1
"11518",0.597194285,31,0,0.454273411,13700,19,0,4,0,2,0
"11519",0.841255892,69,0,0.557415283,7288,14,0,1,0,1,0
"11520",0,56,0,1310,NA,6,0,1,0,5,0
"11521",0,78,0,1.371300448,4459,13,0,3,0,0,0
"11522",0.320172892,46,0,0.456443485,8333,10,0,3,0,2,0
"11523",0.121610101,39,0,428,NA,6,0,0,0,0,0
"11524",0.511105244,45,1,0.387582135,10500,12,0,2,0,0,1
"11525",0.265911333,51,0,0.592447552,3574,9,0,2,0,3,0
"11526",0.106322342,55,0,0.013808851,9196,5,0,0,0,0,0
"11527",0.151761418,67,0,0.216706539,5015,14,0,1,0,0,0
"11528",0.675485071,48,0,0.337475991,8850,7,0,1,0,2,0
"11529",0.001648604,57,0,1180,NA,10,0,1,0,0,0
"11530",0.976540123,48,0,0.624673127,6500,13,0,1,1,2,1
"11531",0,49,0,0.029785461,4800,8,0,0,0,0,0
"11532",0.039957278,52,0,0.136974038,5584,3,0,0,0,2,0
"11533",0.038905184,62,0,0.159581512,7550,12,0,1,0,0,0
"11534",0.560253011,38,0,0.351529694,5000,6,0,1,0,3,0
"11535",0,62,1,1997,NA,11,0,1,0,5,0
"11536",0.033745782,28,1,0.148102815,2450,4,0,0,0,0,0
"11537",1.109862672,56,0,0.111349036,1400,1,1,0,1,0,1
"11538",0.9999999,60,0,0.35994715,5297,9,0,1,0,1,0
"11539",0.992947741,30,1,1827,NA,6,1,0,0,0,1
"11540",0.12744437,30,0,0.391101346,3640,6,0,1,0,0,0
"11541",0.9999999,59,0,0,NA,2,0,0,0,0,0
"11542",0.894386001,32,1,0.655923605,3350,8,0,1,0,1,1
"11543",0.288571342,56,0,0.58771871,14916,13,0,2,0,0,0
"11544",0.18733439,43,1,0.518640194,7000,9,0,1,0,0,0
"11545",0.150264248,37,0,67,NA,3,0,0,0,0,0
"11546",0.009891207,54,0,0.078165561,10400,12,0,0,0,2,0
"11547",0.244583387,71,0,0.627984453,1800,9,0,0,0,0,0
"11548",0.29495531,63,1,0.382522825,5366,7,0,2,0,0,0
"11549",0.005698992,40,0,0.503747149,6137,7,0,1,0,0,0
"11550",0.676388237,34,0,0.465946363,5182,11,0,1,0,3,1
"11551",0.37684518,57,0,0.559049413,6900,13,0,2,0,1,0
"11552",0.036215374,65,1,0.072579697,8500,11,0,0,0,0,0
"11553",0.064557936,45,2,0.259561703,12000,12,0,3,0,3,0
"11554",0.014234392,82,0,0.009425878,3500,14,0,0,0,0,0
"11555",1.00119976,39,3,0.423878892,3500,10,0,1,0,3,1
"11556",0.9999999,79,0,0,NA,0,0,0,0,0,0
"11557",0.444158812,24,0,0.056029233,820,2,0,0,0,0,0
"11558",0.189220399,67,0,0.509848313,8833,25,0,3,1,0,0
"11559",0.013447348,40,0,0.232944291,8310,6,0,2,0,3,0
"11560",0.005742693,73,0,0.006498375,4000,8,0,0,0,0,0
"11561",0.685082873,41,0,0.415044365,7550,6,0,2,0,0,0
"11562",0.197116058,44,0,3616,NA,12,0,1,0,0,0
"11563",0.111725885,43,0,0.75684854,17667,10,0,4,0,0,0
"11564",0.545736434,49,0,0.37822327,12719,15,0,2,0,0,0
"11565",0.521350075,31,0,0.876098152,3300,8,0,1,0,0,0
"11566",0.079194526,32,0,0.245971062,8500,15,0,1,0,1,0
"11567",0.036370184,54,0,0.106810884,17750,18,0,1,0,0,0
"11568",0.052152672,72,0,382,NA,8,0,0,0,0,0
"11569",0.037138986,57,0,0.776389756,1600,4,0,1,0,0,0
"11570",0.9999999,48,0,0,2900,0,1,0,0,0,1
"11571",0.171600511,37,1,0.45038054,6700,8,0,1,0,3,0
"11572",0.074923344,21,0,0.028423773,1160,3,0,0,0,0,0
"11573",0.167035049,41,0,152,NA,7,0,0,0,0,0
"11574",0.053957842,27,0,411,NA,9,0,0,0,0,0
"11575",0.195447727,56,1,0.271123309,5100,6,0,1,0,1,0
"11576",0.047330178,67,0,21,NA,3,0,0,0,0,0
"11577",0.104729842,58,0,0.535966837,4100,6,0,1,0,0,0
"11578",0.060460376,53,0,0.436570429,8000,6,0,1,0,1,0
"11579",0.356039964,27,0,0.012345679,1700,2,0,0,0,1,0
"11580",0.269342525,56,0,3713,NA,10,0,2,0,0,0
"11581",0.240097407,33,0,0.45707756,7000,11,0,2,0,0,0
"11582",0.044554016,62,0,75,NA,10,0,0,0,0,0
"11583",0.086850366,65,0,0.250343707,8000,11,0,1,0,1,0
"11584",0.001288593,53,0,3734,NA,15,0,1,0,NA,0
"11585",0,71,0,0.26261899,12500,7,0,1,0,1,0
"11586",0.43183553,40,0,477,NA,11,0,0,1,0,1
"11587",0.9045677,49,2,2.158907165,3586,16,0,6,0,0,1
"11588",0.012357389,61,0,1218,NA,6,0,1,0,0,0
"11589",0.047993441,64,0,0.016163973,6000,8,0,0,0,0,0
"11590",0.512948705,39,0,0.224331551,3739,5,0,0,0,1,0
"11591",1.025374856,45,1,0.12617789,4350,6,0,0,0,1,1
"11592",0,45,0,0.366335388,7948,4,0,1,0,0,0
"11593",0.9999999,31,1,1.083480306,1700,3,0,1,0,0,1
"11594",0.003106251,76,0,0.417832867,2500,7,0,1,0,0,0
"11595",0.798150231,50,4,0.489397699,8865,12,0,2,0,3,1
"11596",0.528927745,45,0,0.180212014,13300,5,0,2,0,1,0
"11597",0.650047939,48,0,0.3122611,3400,15,0,0,0,3,1
"11598",0.149615636,63,0,0.297748259,12345,19,0,2,0,1,0
"11599",0.075827281,79,0,0.037048148,6666,9,0,1,0,0,0
"11600",0.036103934,68,0,0.0099614,8030,7,0,0,0,1,0
"11601",0.135277914,39,0,1687,NA,6,0,1,0,0,0
"11602",0.01976948,43,0,0.007610764,7357,16,0,0,0,0,0
"11603",0.044144165,57,0,0.418395401,4000,6,0,1,0,1,0
"11604",0.9999999,42,1,0.132820692,8582,3,0,1,0,1,1
"11605",0.955189562,39,0,0.775717183,3450,8,0,1,0,5,1
"11606",0.061936652,62,0,2946,NA,18,0,2,0,1,0
"11607",0.006164532,79,0,25,NA,27,0,0,0,0,0
"11608",0.210900516,41,1,0.461502961,13000,11,0,2,0,2,0
"11609",0.000150499,32,0,0.29306671,6100,12,0,1,0,1,0
"11610",0.546491068,53,1,0.301222549,8833,8,0,1,0,2,1
"11611",0.056003487,67,0,456,NA,6,0,1,0,0,0
"11612",0.893401015,44,0,1.980707395,932,9,0,2,0,0,1
"11613",0.008246722,76,0,0.002039837,8333,6,0,0,0,1,0
"11614",0.194490275,62,0,1822,NA,3,0,1,0,0,0
"11615",0.034856555,48,0,0.540667057,3417,7,0,1,0,2,0
"11616",0.334069521,68,0,0.245969254,8000,7,0,1,0,1,0
"11617",0,65,0,449,NA,2,0,0,0,0,0
"11618",0.022148232,50,0,0.128772885,8083,9,0,1,0,1,0
"11619",0.020153071,63,0,0.129971745,4600,5,0,0,0,0,0
"11620",0.052186098,63,0,0.189641042,6100,10,0,1,0,1,0
"11621",0.044014506,55,1,0.276160853,4500,23,0,2,0,0,0
"11622",0.4337127,56,0,4280,NA,14,0,1,0,0,0
"11623",0.050389389,48,2,1.281566694,3650,20,0,4,0,0,1
"11624",0.694350168,51,0,0.47876409,9935,8,0,1,0,3,0
"11625",0.019623204,40,0,0.29837613,12500,23,0,2,0,0,0
"11626",0.277144571,48,0,41,0,1,0,0,0,0,0
"11627",0.9999999,26,0,330,NA,4,0,0,0,0,1
"11628",0.05384945,48,0,0.001333172,8250,2,0,0,0,1,0
"11629",0.433376707,58,0,0.480301313,15000,23,0,1,0,1,0
"11630",0.905476166,71,0,1348,NA,6,0,0,0,0,0
"11631",0.191074796,31,0,0.097161136,2500,4,0,0,0,0,0
"11632",0.805865416,41,0,0.368958771,13800,14,0,2,0,3,1
"11633",0.092714115,58,0,0.204084571,41668,10,0,4,0,5,0
"11634",0.130460233,50,0,1313,NA,6,0,1,0,0,0
"11635",0.9999999,54,0,0,2356,2,0,0,0,0,1
"11636",0.024482978,73,0,0.014115571,2266,5,0,0,0,0,0
"11637",0.167955237,70,0,0.207387796,7931,13,0,1,0,0,0
"11638",0.011437131,55,0,0.050941562,39083,16,0,1,0,3,0
"11639",0.256686176,44,0,0.468529115,2970,12,0,1,0,0,0
"11640",0.9999999,23,0,0,770,0,1,0,0,0,1
"11641",0.597166078,67,0,3010,NA,15,0,2,0,2,0
"11642",0.967822296,55,0,3786,NA,10,0,1,0,0,1
"11643",0,23,0,0,820,2,0,0,0,0,0
"11644",0.085942057,82,0,2016,NA,6,0,1,0,0,0
"11645",0.008848393,45,0,0.838172299,2100,6,0,1,0,2,0
"11646",0.063857782,37,0,0.221921166,15500,9,0,1,0,5,0
"11647",0.397553845,51,0,2629,NA,17,0,0,0,1,0
"11648",0.001029662,47,0,0.140156454,9203,5,0,0,0,2,0
"11649",0.920817449,61,1,0.244992154,10832,10,0,1,0,1,1
"11650",0.104065886,59,1,4332,NA,13,0,2,0,2,0
"11651",0.290407898,53,0,650,NA,11,0,0,0,0,0
"11652",0.249445976,39,0,0.381539487,3000,7,0,0,0,1,0
"11653",0,65,0,3421,NA,7,0,2,0,0,0
"11654",0.077166335,31,0,0.525882756,5833,11,0,2,0,0,0
"11655",0.199369773,80,0,49,NA,3,0,0,0,0,0
"11656",0.154170481,69,0,0.060164883,5700,15,0,0,0,0,0
"11657",0.867123229,75,0,3760,NA,11,0,1,0,0,0
"11658",0.205984155,28,1,0.330755899,7500,10,0,2,0,0,0
"11659",0.004223198,60,0,0.585980285,1825,8,0,1,0,0,0
"11660",0.311779215,44,0,1.133166726,2800,9,0,1,0,0,0
"11661",0.566762216,57,0,0.466075949,3949,4,0,1,0,0,0
"11662",0.457010833,55,0,187,NA,4,0,0,0,0,0
"11663",0.108074928,51,0,81,NA,2,0,0,0,NA,0
"11664",0.509157111,55,1,0.423597679,2584,11,1,0,0,0,1
"11665",0.645239975,53,0,0.493625531,12000,12,0,3,0,2,0
"11666",0.84359401,43,3,0.157460635,4000,4,1,0,2,0,1
"11667",0.065649765,41,0,0.183176336,16666,6,0,1,0,2,0
"11668",0.981169805,35,0,0.335393565,5500,4,0,1,0,2,1
"11669",0.418837675,29,0,0.148318683,7166,8,1,0,0,0,1
"11670",0.078872817,67,0,0.01727235,7236,5,0,0,0,0,0
"11671",0.087873055,33,0,0.295576275,5040,15,0,1,0,3,0
"11672",0.017689823,54,0,0.60725507,3500,15,0,1,0,0,0
"11673",0.393369036,61,2,0.319757182,14166,11,0,1,0,0,0
"11674",0.031878576,66,0,0.017149717,5830,8,0,0,0,0,0
"11675",0.083617102,74,0,0.015994668,3000,7,0,0,0,0,0
"11676",0.429739965,56,0,0.528087107,8081,17,0,3,0,0,0
"11677",0.342292855,60,0,2249,NA,9,0,1,0,1,0
"11678",0.017995812,52,0,0.72092755,8667,16,0,3,0,0,0
"11679",0.946140515,32,0,0.355014418,3120,8,0,0,0,0,1
"11680",0,51,0,3257,NA,7,0,2,0,3,0
"11681",0.062595827,33,0,1.945695364,2264,5,0,2,0,0,0
"11682",0,41,0,6,NA,10,0,0,0,0,0
"11683",0.01017294,32,0,0.306394558,3674,10,0,0,0,0,0
"11684",0.008647714,37,0,0.002665778,3000,3,1,0,0,3,1
"11685",0.145739513,63,0,0.18519357,4416,10,0,1,0,0,0
"11686",0.00289971,74,0,0,NA,8,0,0,0,NA,0
"11687",0.9999999,49,0,0.200023998,8333,1,2,1,1,0,1
"11688",0,23,0,0.079178082,3649,1,0,0,0,0,0
"11689",0.051364302,66,0,0.167318557,2300,4,0,0,0,0,0
"11690",0,26,0,0.457530335,1400,3,0,0,0,0,0
"11691",0.116186693,46,0,0.393240765,3816,6,0,1,0,2,0
"11692",0.091892802,64,0,1525,NA,11,0,1,0,NA,0
"11693",0.098712271,57,0,0.4623432,20168,6,0,3,0,2,0
"11694",0.300452011,55,0,0.312491668,7500,15,0,2,0,2,0
"11695",0.238169132,60,3,1973,NA,16,0,1,0,0,1
"11696",0.00935247,35,0,1146,NA,8,0,1,0,0,0
"11697",0.460103349,34,0,0.719493477,2605,8,0,1,0,0,0
"11698",0.884873589,25,0,0.320441989,3800,7,0,0,0,1,1
"11699",0.549187417,61,0,5.825978351,1200,18,0,2,0,3,0
"11700",0.104224584,52,0,0.198355677,13500,13,0,2,0,1,0
"11701",0.553617451,31,0,0.534711965,3384,8,0,2,0,0,0
"11702",0.117590097,53,0,0.522412931,6000,16,0,1,0,1,0
"11703",0,54,0,0.759056778,7590,5,0,2,0,0,0
"11704",0.351372337,53,1,0.328893604,25451,11,0,3,0,0,0
"11705",0.195140243,59,0,0.240815958,11078,8,0,2,0,3,0
"11706",0.041545707,88,0,0.133564888,6333,4,0,1,0,0,0
"11707",0.580978635,39,0,0.099053489,4542,4,0,0,1,0,1
"11708",0.004888825,70,0,0.001896225,5800,7,0,0,0,0,0
"11709",0.219345902,47,0,3.075636943,1255,7,0,2,0,3,0
"11710",0.576462457,62,0,0.343435331,10228,11,0,1,0,0,0
"11711",0.089641786,27,0,0.00814664,5400,6,0,0,0,0,0
